-BEGIN HEADER-,,,,,,,,,,,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/2019 through 08/20/2022 ,,,,,,,,,,,,,,,,,,,,,
Location: Latitude  31.0   Longitude 77.0 ,,,,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 897.65 meters,,,,,,,,,,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,,,,,,,,,,,,,,,
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,,,,,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,,,,,,,,,,,
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) ,,,,,,,,,,,,,,,,,,,,,
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) ,,,,,,,,,,,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) ,,,,,,,,,,,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,,,
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,,,
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,,,
TS                      MERRA-2 Earth Skin Temperature (C) ,,,,,,,,,,,,,,,,,,,,,
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,,,,,,,,,,,
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,,,,,,,,,,
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,,,,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,,,,,,,,,,
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,,,,,,,,,,,
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,,,,,,,,,,,,
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) ,,,,,,,,,,,,,,,,,,,,,
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) ,,,,,,,,,,,,,,,,,,,,,
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,,,,
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2019,1,1,2.4,3.75,0.45,255.52,5.41,0.55,10.73,-1.2,4.76,7.27,3.91,45.5,0.02,91.73,2.28,3.78,1.04,2.74,125
2019,1,2,1.46,3.34,0.27,271.48,3.39,0.29,10.51,2.01,6.26,8.55,4.82,56.94,0.11,91.81,2.55,3.98,1.62,2.35,144.25
2019,1,3,3.51,4.03,0.66,212.69,7.65,0.66,9.17,1.35,5.26,7.18,4.58,60.44,0,91.85,2.8,4.34,1.95,2.39,148
2019,1,4,2.71,3.92,0.51,258.27,6.35,0.55,9.89,-0.38,4.76,7.66,4.09,51.31,0.07,91.68,2.23,2.98,0.35,2.63,126.94
2019,1,5,0.89,3.2,0.16,290.1,2.16,0.18,9.66,2.67,6.16,8.5,5.07,63.06,0.6,91.72,3.05,3.73,2.02,1.72,103.81
2019,1,6,0.64,3.11,0.12,276.55,1.49,0.12,6.34,3.76,5.05,5.44,5.49,84,3.99,91.65,2.56,3.45,1.41,2.03,82.31
2019,1,7,3.12,3.75,0.58,227.06,6.68,0.53,8.85,2.83,5.83,7.14,5.13,67.69,0,91.69,2.44,3.11,1.5,1.61,139.12
2019,1,8,2.24,3.73,0.41,263.16,5.37,0.54,10.12,1.6,5.86,7.89,4.76,57.19,0,91.5,2.57,4.45,1.81,2.65,96.19
2019,1,9,3.6,4.2,0.66,219.6,7.94,0.74,9.68,1.58,5.63,7.77,4.7,58.81,0,91.47,3.27,5.74,2.08,3.66,151.12
2019,1,10,1.99,4.06,0.37,253.13,5.13,0.5,10.4,0.11,5.26,7.75,4.27,50.12,0,91.42,1.82,2.77,0.67,2.11,154.06
2019,1,11,2.41,3.73,0.44,263.77,5.62,0.52,10.33,2.15,6.24,8.68,4.88,58.62,0,91.65,2.35,3.41,0.78,2.62,126.38
2019,1,12,2.69,3.81,0.48,257.07,6.23,0.55,10.02,2.9,6.46,8.58,5.19,62.94,0.77,91.58,1.94,3.35,0.13,3.22,145.94
2019,1,13,2.36,3.73,0.43,263.55,5.35,0.43,8.63,2.08,5.35,7.42,4.88,65.62,3.16,91.8,2.6,4.12,0.92,3.2,158.62
2019,1,14,3.68,4.38,0.66,204.77,7.94,0.7,7.52,-3.7,1.9,5.77,3.17,46.94,0,91.63,3.89,6.78,2.28,4.5,186.19
2019,1,15,3.69,4.4,0.66,233.59,8.58,0.84,9.27,-4.32,2.48,6.46,3.05,39.62,0,91.48,3.03,5.22,1.7,3.52,146
2019,1,16,2.01,3.95,0.36,272.48,4.84,0.49,12.58,-1.24,5.67,9.33,3.85,39.56,0,91.56,1.66,3,0.58,2.42,132.62
2019,1,17,3.8,4.31,0.67,220.75,8.27,0.64,11.28,1.85,6.56,8.98,4.76,54.12,0,91.51,2.59,3.88,1.69,2.2,146.94
2019,1,18,3.72,4.27,0.65,233.86,8.26,0.69,11.02,-1.76,4.63,9.35,3.72,43.5,0,91.48,2.7,3.62,1.23,2.39,123.25
2019,1,19,3.3,4.17,0.58,262.25,7.8,0.68,13.02,4.45,8.73,11.24,5.8,56.81,0,91.5,1.95,3.12,0.62,2.5,151.44
2019,1,20,1.75,4.2,0.3,278.16,4.55,0.5,14.84,5.08,9.96,12.26,5.98,52.69,0.06,91.48,1.81,2.65,0.5,2.15,132.69
2019,1,21,1.08,3.32,0.19,276.14,2.73,0.24,12.99,5.91,9.45,11.08,6.41,63.06,6.52,91.25,3.5,5.98,2.05,3.94,106.94
2019,1,22,0.41,2.84,0.07,269.73,0.93,0.08,7.4,5.66,6.53,6.46,6.29,89.12,36.5,91.21,5.03,7.79,1.66,6.12,128.38
2019,1,23,2.36,4.08,0.4,256.81,5.52,0.53,7.98,4.41,6.19,6.35,5.74,78.94,2.51,91.56,2.12,2.9,0.12,2.78,130.69
2019,1,24,3.46,4.23,0.59,219.76,7.64,0.76,7.91,2.22,5.06,6.26,4.88,69.12,0.05,91.75,2.53,3.66,1.95,1.71,141
2019,1,25,1.37,3.96,0.23,258.75,3.47,0.33,5.31,0.4,2.86,3.08,4.33,71.44,5.69,91.69,2.02,3.2,0.51,2.69,132.31
2019,1,26,3.66,4.6,0.61,212.61,8.25,0.77,6.08,-2.07,2.01,4.3,3.6,58.31,0.05,91.86,2.24,2.8,0.16,2.64,134.06
2019,1,27,2.35,4.43,0.39,231.59,5.55,0.48,6.27,-1.71,2.28,4.3,3.72,57.81,0.36,91.85,2.16,2.91,0.11,2.81,175.81
2019,1,28,3.91,4.85,0.64,204.11,8.73,0.66,6.65,-2.17,2.24,5.15,3.54,55.56,0.02,91.82,3.02,4.43,2.21,2.21,172.12
2019,1,29,4.15,4.87,0.67,214.94,9.3,0.76,7.83,-3.92,1.96,5.78,3.11,45.12,0,91.74,3.05,4.66,1.9,2.76,173.94
2019,1,30,1.56,4.37,0.25,270.23,4.12,0.4,8.76,0.81,4.79,6.6,4.58,59.62,1.59,91.67,2.54,3.66,1.51,2.15,111.56
2019,1,31,1.03,4.2,0.16,280.56,2.62,0.18,9.65,5.03,7.34,8.83,5.98,74.06,4.01,91.6,3.4,4.8,1.66,3.14,122.38
2019,2,1,1.98,4.31,0.31,276.03,4.81,0.43,8.9,3.49,6.19,7.67,5.37,70.69,1.82,91.69,3.06,4.05,0.27,3.78,131.31
2019,2,2,3.82,4.65,0.6,228.87,8.65,0.78,10.33,3.01,6.66,8.97,5.19,62.88,0,91.6,2.47,3.05,1.6,1.44,140.62
2019,2,3,4.25,5.02,0.66,220.7,9.73,0.93,11.11,1.2,6.15,9.14,4.64,52.44,0,91.71,2.31,2.95,0.87,2.08,148.38
2019,2,4,4.21,5.08,0.66,229.73,9.78,0.98,12.77,0.34,6.56,10.44,4.39,45.31,0,91.76,2.08,3.24,0.38,2.87,146
2019,2,5,1.97,4.51,0.3,278.98,4.79,0.52,13.51,3.42,8.47,11.66,5.37,52.12,0,91.65,2.32,3.19,1.21,1.98,138.25
2019,2,6,2.74,4.13,0.42,287.22,6.16,0.66,12.83,6.91,9.87,12.26,6.9,69.12,0.41,91.21,4.62,7.17,2.9,4.27,124.75
2019,2,7,0.73,3.62,0.11,284.09,1.8,0.18,10.9,9.43,10.16,10.44,8.18,90.94,36.87,90.86,6.39,13.05,3.16,9.9,159.56
2019,2,8,3.58,4.9,0.54,246.47,8.23,0.8,6.55,2.23,4.39,5.87,4.94,76.25,7.31,91.43,2.81,3.42,0.73,2.7,178.5
2019,2,9,4.42,5.25,0.66,212.55,9.98,0.84,7.94,0.58,4.26,6.23,4.39,62,0.02,91.56,2.81,3.98,1.72,2.26,168
2019,2,10,3.52,5.16,0.52,246.99,8.5,0.96,8.89,0.8,4.84,6.93,4.46,58.25,0,91.72,2.14,2.84,1.45,1.38,172.38
2019,2,11,3.6,5.05,0.53,259.52,8.8,0.97,12.33,3.18,7.76,10.7,5.25,55.31,0,91.8,2.2,2.7,1.75,0.95,151.25
2019,2,12,2.94,4.84,0.43,272.66,7.19,0.85,13.03,4.49,8.76,11.13,5.8,57.44,0,91.87,2,3.13,0.77,2.36,138.19
2019,2,13,3.56,4.87,0.52,272.46,8.54,1.02,14.41,7,10.71,12.99,6.84,62.31,0,91.83,2.12,3.21,0.57,2.64,117.56
2019,2,14,1.23,3.86,0.18,293.27,2.99,0.33,13.64,9.06,11.35,12.24,7.87,74.81,12.43,91.49,3.59,6.69,1.8,4.89,125.06
2019,2,15,1.27,3.81,0.18,299.67,3.09,0.31,11.02,8.23,9.63,10.07,7.51,83.69,11.18,91.45,2.64,3.97,0.77,3.2,103.56
2019,2,16,4.05,5.33,0.57,247.34,9.59,1.11,10.18,6.15,8.16,9.45,6.53,77.5,0.02,91.55,2.45,3.04,1.97,1.07,154.88
2019,2,17,3.33,5.37,0.47,262.9,8.26,1.07,9.6,2.98,6.29,8.56,5.31,65.44,0.1,91.21,2.77,4.37,1.3,3.07,210
2019,2,18,1.27,5.26,0.18,294.43,3.51,0.47,10.92,5.26,8.09,10.73,6.16,70.69,12.4,90.94,2.95,5.12,1.23,3.89,121.94
2019,2,19,2.52,5.26,0.35,272.44,6.12,0.73,10.36,5.7,8.03,9.48,6.29,74.12,3.89,91.29,3.65,5.33,1.55,3.77,117.69
2019,2,20,2.98,5.46,0.41,267.1,7.77,1.06,11.45,5.71,8.58,10.44,6.35,69.06,4.97,91.6,4.61,6.91,2.95,3.96,106.19
2019,2,21,1.03,5.06,0.14,297.17,2.91,0.36,13.75,9.94,11.85,12.62,8.42,78.31,12.44,91.66,4.81,7.09,1.51,5.58,125.38
2019,2,22,3.75,5.57,0.51,279.73,9.27,1.12,13.55,9.47,11.51,12.5,8.12,77.69,1.57,91.58,1.99,3.21,0.48,2.73,171.25
2019,2,23,4.67,6.06,0.62,237.08,11.14,1.22,11.46,4.84,8.15,10.55,5.98,66.75,0,91.34,2.81,4.94,1.51,3.42,141.81
2019,2,24,2.57,5.59,0.34,263.81,6.54,0.81,12.31,3.68,8,10.62,5.49,57.38,0,91.07,2.34,4.01,1.29,2.72,147.81
2019,2,25,3.97,5.71,0.52,240.55,9.35,0.98,10.83,2.2,6.51,9.32,4.94,57.06,0,91.03,2.21,3.15,0.66,2.48,125
2019,2,26,2.87,5.53,0.38,259.61,6.94,0.73,10.62,3.16,6.89,10.1,5.31,61.81,2.69,91.07,3.49,5.83,1.72,4.11,126.75
2019,2,27,1.15,5.6,0.15,264.64,3,0.26,6.73,3.55,5.14,6.26,5.43,81.06,7.83,91.05,2.4,4.34,1.2,3.15,152.56
2019,2,28,4.98,6.11,0.64,218.69,11.51,0.99,8.12,2.37,5.24,7.03,4.94,69.12,0.04,91.32,2.64,4.12,1.27,2.86,183
2019,3,1,5.18,6.06,0.66,235.38,12.23,1.22,10.1,2.97,6.54,8.99,5.25,62.94,0,91.4,2.87,4.57,1.09,3.48,191.75
2019,3,2,2.06,5.86,0.27,276.94,5.57,0.73,10.58,5.49,8.04,9.79,6.23,71.88,10.61,91.46,3.58,6.15,1.85,4.29,98.94
2019,3,3,3.61,5.7,0.45,285.59,8.95,0.95,11.6,7.55,9.58,11.11,7.14,77.56,6.42,91.25,2.4,3.23,1.16,2.06,135.62
2019,3,4,3.61,5.68,0.45,272.7,8.81,1.07,12.29,8.12,10.2,11.78,7.51,77,6.33,90.93,2.24,3.48,0.24,3.23,205.44
2019,3,5,4.14,6.04,0.52,256.91,9.89,1.24,11.7,7.02,9.37,11.01,6.9,74.56,0.44,90.99,2.3,3.54,1.08,2.46,167.75
2019,3,6,5.09,6.37,0.62,237.21,11.96,1.43,11.91,6.03,8.98,10.96,6.47,68.69,0,91.09,2.59,4.43,1.67,2.76,168.62
2019,3,7,4.64,6.35,0.57,240.41,11.1,1.3,12.49,5.08,8.79,11.22,6.04,62.5,0.02,91.19,2.75,4.81,1.36,3.45,162.38
2019,3,8,3.5,5.89,0.43,269.94,8.63,1.04,12.17,3.51,7.83,10.76,5.43,58,0.16,91.42,2.27,2.97,0.41,2.56,132.06
2019,3,9,5.08,6.49,0.62,247.7,12.13,1.5,13.33,6.09,9.72,12.41,6.53,63.62,0,91.34,2.8,4.22,1.38,2.83,172.75
2019,3,10,5.86,6.72,0.7,239.1,13.91,1.72,13.98,5.39,9.69,12.95,6.23,58.88,0,91.29,2.47,3.46,0.89,2.57,135.06
2019,3,11,1.1,6.13,0.13,298.24,3.03,0.38,13.52,6.06,9.79,12.94,6.53,63.69,9.2,91.42,4.76,7.5,2.51,4.99,115.81
2019,3,12,5.3,6.72,0.62,248.1,12.7,1.49,14.08,7.88,10.98,13.85,7.26,68.31,0.5,91.55,2.67,3.6,1.62,1.99,164.19
2019,3,13,2.05,6.44,0.24,278.86,5.56,0.7,13.69,6.85,10.27,12.39,6.77,64.38,0.43,91.54,2.16,4.27,1.14,3.12,132.06
2019,3,14,2.87,6.41,0.34,295.73,7.34,0.91,13.69,7.3,10.49,13.5,7.02,67.19,5.61,91.66,2.55,3.35,1.61,1.74,163
2019,3,15,5.22,6.73,0.61,241.85,12.58,1.29,13.54,6.44,9.99,13,6.65,64.31,0.96,91.7,2.36,3.33,0.73,2.59,171.06
2019,3,16,5.67,6.85,0.66,248.48,13.59,1.7,15.62,6.37,10.99,15,6.65,57.19,0.07,91.53,2.29,3.11,0.82,2.29,142.62
2019,3,17,4.05,6.58,0.46,288.71,9.9,1.34,17.15,7.94,12.54,16.06,7.39,57.06,0.93,91.4,2.43,4.14,0.91,3.23,160.81
2019,3,18,5.66,6.92,0.64,252.45,13.73,1.67,16.73,8.1,12.41,16.04,7.45,59.12,0.02,91.36,2.69,4,1.17,2.83,137.94
2019,3,19,5.14,6.82,0.58,257.81,12.7,1.61,17.03,7.54,12.28,15.85,7.14,54.88,0.01,91.12,2.39,3.76,1.18,2.58,183.81
2019,3,20,3.91,6.58,0.44,296.66,9.82,1.23,17.26,8.42,12.84,16.51,7.63,58.62,3.92,91.12,4.01,6.46,1.7,4.76,114.88
2019,3,21,4.47,6.95,0.5,281.88,11.29,1.4,17.01,7.95,12.48,15.98,7.32,57.31,0.47,91.38,2.42,3.3,1.28,2.02,179.5
2019,3,22,5.82,7.29,0.65,240.99,14.08,1.69,16.01,6.29,11.15,15.25,6.53,54.62,0.02,91.46,3.43,5.62,2.45,3.17,212.5
2019,3,23,5.2,7,0.57,264.89,12.81,1.63,14.9,5.8,10.36,13.75,6.41,56.88,0,91.39,3.92,6.45,2.67,3.78,203.56
2019,3,24,3.81,6.98,0.42,286.37,9.68,1.27,17.14,9.16,13.15,16.25,8.06,60.94,0.09,91.34,3.05,5.8,1.88,3.93,187.44
2019,3,25,1.8,7.01,0.2,291.05,5.11,0.64,17.07,9.27,13.17,16.08,8.06,61.81,3.34,91.28,2.08,2.9,1.16,1.73,148.81
2019,3,26,6.71,7.28,0.73,253.66,16.09,1.88,17.86,8.61,13.23,16.9,7.63,57.44,0.03,91.4,3.81,7.3,1.77,5.53,171.12
2019,3,27,5.55,7.16,0.6,273.56,13.73,1.76,18.87,7.58,13.23,18.02,7.26,50.25,0,91.46,3.64,5.88,2.32,3.56,172.88
2019,3,28,6.15,6.99,0.66,278.68,15.25,2.09,20.87,10.52,15.7,19.69,8.79,53,0,91.36,2.96,4.88,1.59,3.29,172.31
2019,3,29,5.72,6.94,0.61,286.62,14.23,2,22.37,11.17,16.77,21.64,9.16,51.81,0,91.14,3.28,6.02,1.88,4.16,153.88
2019,3,30,5.95,7.22,0.63,269.71,14.59,1.96,23.05,8.38,15.72,22.06,7.63,42.56,0,91.1,2.38,2.94,0.35,2.59,153.31
2019,3,31,7.01,7.71,0.74,248.32,16.99,2.24,21.51,5.95,13.73,20.48,6.47,38.56,0,91.05,3.12,5.44,1.71,3.73,197.75
2019,4,1,6.56,7.78,0.69,251.44,15.96,2.04,20.29,5.49,12.89,19.38,6.23,40.88,0,91.04,3.54,5.57,2.11,3.47,195.69
2019,4,2,7.26,7.65,0.76,243.8,17.3,2.21,21.4,5.45,13.43,20.33,6.23,38.06,0,91.16,3.18,4.94,0.92,4.02,176.5
2019,4,3,6.93,7.52,0.72,266.85,17.01,2.24,22.2,7.44,14.82,21.18,7.2,40.88,0,91.05,3.66,6.32,1.97,4.35,167.31
2019,4,4,6.93,7.46,0.72,273.19,17.02,2.3,24.18,10.55,17.36,23.67,8.79,44.56,0,91.16,3.42,5.33,1.52,3.82,192.94
2019,4,5,6.35,7.31,0.66,280.92,15.78,2.12,24.15,11.9,18.03,23.67,9.58,48.5,0,91.1,2.73,4.15,0.96,3.19,159.31
2019,4,6,5.81,7.23,0.59,296.07,14.35,1.91,24.31,12.19,18.26,24.59,9.77,49.25,0.04,91.04,3.09,3.95,0.1,3.84,150.69
2019,4,7,6.76,7.62,0.69,278.27,16.66,2.23,24.52,9.18,16.85,23.88,8.06,40.75,0.01,90.9,2.73,4.25,1.27,2.98,170.81
2019,4,8,2.91,7.2,0.3,296.38,7.42,0.98,22.49,9.6,16.05,21.51,8.24,45.38,7.98,90.99,2.16,3.09,0.89,2.2,159.38
2019,4,9,7.42,7.86,0.75,256.29,18.18,2.52,23.18,9.12,16.15,22.48,8,43.19,0.15,90.94,2.9,5.41,1.22,4.2,232.25
2019,4,10,5.98,7.51,0.6,285.44,14.95,2.06,24.8,11.11,17.95,24.51,9.09,44.69,0,91.09,3.59,6.3,2.36,3.94,202.88
2019,4,11,6.93,7.71,0.7,284.97,17.18,2.38,24.33,9.36,16.85,24.13,8.12,41.38,0,91.08,3.28,5.34,2.32,3.02,189.75
2019,4,12,3.59,7.36,0.36,311.44,9.41,1.39,24.78,10.7,17.74,24.87,8.91,43.19,0,91.06,2.84,3.95,1.75,2.2,197.75
2019,4,13,6.09,7.59,0.6,295.25,15.34,2.33,23.79,11.02,17.4,23.98,9.03,46.94,0,91.15,3.66,6.71,1.84,4.87,192.06
2019,4,14,5.24,7.71,0.52,299.62,13.21,1.97,24.58,10.24,17.41,24.76,8.61,43.75,0,91.15,3.69,5.82,2.32,3.5,194.38
2019,4,15,6.95,7.84,0.69,290.31,17.45,2.62,25.86,10.11,17.98,25.81,8.61,40.56,0,90.97,3.34,6.03,0.63,5.4,214.44
2019,4,16,2.43,7.21,0.24,302.76,6.47,0.86,21.4,12.94,17.17,21.12,10.25,59.75,1.9,91.09,2.55,5.63,0.18,5.45,185.56
2019,4,17,1.54,6.58,0.15,303.35,4.08,0.57,17.08,13.64,15.36,16.78,10.74,80.44,14.88,91.24,3.46,8.09,0.66,7.43,139.5
2019,4,18,3.92,7.82,0.38,308.53,10.45,1.59,18.27,10.18,14.23,18.94,8.54,61.69,9.01,91.29,2.3,3.04,1.68,1.36,174.38
2019,4,19,7.07,8.03,0.69,272.34,17.83,2.58,20.54,10.34,15.44,21.32,8.61,54.81,0,91.05,2.54,4.41,1.53,2.89,185.44
2019,4,20,6.69,8.18,0.65,282.06,16.88,2.54,22.27,10.67,16.48,22.68,8.85,49.81,0,90.86,2.55,3.88,1.57,2.31,196.62
2019,4,21,5.95,8.07,0.57,289.2,15.2,2.27,23.98,10.86,17.42,24.08,8.97,46.12,0,90.77,3.22,5.24,1.62,3.62,219
2019,4,22,7.34,8.15,0.7,285.71,18.45,2.76,25.27,11.63,18.45,25.29,9.46,44.5,0,90.81,3.7,7.06,1.54,5.52,216.69
2019,4,23,7.74,8.2,0.74,279.63,19.18,2.88,27.32,11.11,19.21,27.05,9.16,39.69,0,90.91,3.66,7.23,1.23,6,209.5
2019,4,24,6.36,7.9,0.61,309.85,16.16,2.59,27.69,12.04,19.86,28.12,9.7,39.88,0.87,91.09,3.34,4.57,2.17,2.41,153.19
2019,4,25,6.32,7.82,0.6,315.65,16.03,2.49,27.51,10.48,18.99,28.21,8.79,37.88,1.26,91.09,2.84,4.67,0.25,4.43,152.62
2019,4,26,7.06,8.25,0.67,293.73,17.64,2.71,27.15,10.87,19.01,27.5,8.97,38.81,0.7,91.04,3.67,6.8,1.96,4.84,213.75
2019,4,27,8.07,8.52,0.76,269.25,19.65,2.95,26.23,6.79,16.51,26.12,6.9,33,0,90.95,5.11,8.79,2.99,5.8,227.88
2019,4,28,7.92,8.62,0.74,263.54,19.43,2.92,25.95,5.47,15.71,25.64,6.29,30.19,0,90.84,4.66,7.75,2.51,5.24,214.19
2019,4,29,7.96,8.62,0.75,272.27,19.58,3.01,26.88,3.15,15.02,26.48,5.43,25.44,0,90.75,3.61,5.98,2.08,3.91,178.69
2019,4,30,5.2,8,0.48,324.81,13.37,2.11,28.17,6.05,17.12,27.94,6.59,27,1.3,90.54,3.13,4.95,0.73,4.22,121.31
2019,5,1,4.94,8.01,0.46,330.43,12.56,1.95,27.36,10.14,18.75,27.81,8.73,37.94,5.05,90.47,4.12,7.08,2.61,4.47,154.44
2019,5,2,5,8.01,0.47,317.86,12.48,1.94,26.92,9.05,17.98,26.98,8.06,36.06,2.58,90.68,3.12,4.45,0.47,3.98,121.38
2019,5,3,6.72,8.39,0.62,290.42,16.77,2.65,25.14,7.9,16.52,26,7.39,36.62,0.82,90.88,3.42,4.66,2.31,2.34,166.25
2019,5,4,7.42,8.76,0.69,269.93,18.37,2.88,24.99,4.64,14.82,25.4,5.92,30.31,0,90.96,3.56,6.05,2.51,3.54,218.81
2019,5,5,7.57,8.67,0.7,273.9,18.8,2.95,25.44,3.65,14.55,25.34,5.49,27.31,0.04,90.98,4.16,7.66,2.15,5.52,170.5
2019,5,6,7.89,8.84,0.73,273.66,19.55,3.18,26.65,3,14.83,26.08,5.25,24.06,0.01,90.79,4,7.42,1.8,5.62,220.62
2019,5,7,7.81,8.7,0.72,272.38,19.39,3.22,27.36,4.31,15.83,27.03,5.8,25.38,0,90.67,3.76,6.12,2.36,3.77,173.12
2019,5,8,8,8.61,0.73,280.18,19.82,3.18,28.03,4.21,16.12,27.83,5.8,25.19,0,90.69,4.3,7.41,2.06,5.35,187.25
2019,5,9,8.17,8.66,0.75,272.26,19.97,2.98,28.91,6.22,17.57,28.5,6.71,26.31,0,90.54,4.44,8.24,1.86,6.38,230.81
2019,5,10,5.14,8.03,0.47,320.74,13.01,2.03,29.33,11.05,20.19,29.87,9.16,34.44,1.72,90.61,3.01,5.74,1.66,4.09,226.94
2019,5,11,4.63,8.14,0.42,331.9,11.51,1.65,27.37,12.15,19.76,28.31,9.83,41.69,1.21,90.88,2.44,6.02,0.2,5.82,167.31
2019,5,12,4.69,8.24,0.42,322.34,12.12,1.75,27.27,10.82,19.05,28.15,8.97,38.44,0.29,90.8,3.13,6.15,1.06,5.09,213.81
2019,5,13,6.57,8.24,0.59,306.18,16.44,2.34,28.07,11.5,19.79,28.58,9.46,37.69,2.38,90.68,2.66,5.21,1.02,4.2,217.44
2019,5,14,2.71,8.11,0.24,327.26,6.91,1.02,25.75,12.96,19.35,26.98,10.31,47.12,3.55,90.74,2.21,3.38,0.84,2.53,201.94
2019,5,15,5.81,8.07,0.52,310,14.2,2.05,27.03,11.45,19.24,28.51,9.34,40.06,1.19,90.9,2.3,3.81,0.23,3.59,188.06
2019,5,16,4.58,7.82,0.41,331.41,11.52,1.73,26.66,12.69,19.68,27.44,10.13,44.19,1.76,90.9,3.09,5.23,1.24,3.99,156.88
2019,5,17,4.65,7.98,0.41,330.16,11.84,1.73,25.6,13.49,19.55,26.79,10.68,50,6.9,90.88,2.52,4.05,1.2,2.87,158.25
2019,5,18,5.59,8.24,0.5,312.7,14.23,2.13,24.91,12.66,18.79,26.36,10.13,48.81,0.75,90.8,2.59,5.02,0.81,4.2,207.38
2019,5,19,7.27,8.87,0.65,295.16,18.43,2.73,26.65,11.13,18.9,27.95,9.16,40.81,0,90.88,3.55,6.44,0.91,5.53,224.88
2019,5,20,5.77,8.59,0.52,301.6,14.57,2.05,27.62,9.98,18.8,28.4,8.42,35.5,0,90.98,3.66,6.39,2.05,4.34,261.06
2019,5,21,7.73,8.77,0.69,284.9,19.3,2.84,28.36,8.11,18.23,29.12,7.51,30.75,0,90.9,3.15,4.7,1.81,2.89,199.06
2019,5,22,7.13,8.68,0.63,302.73,18.15,2.73,29.66,8.53,19.09,30.23,7.75,29.5,0,90.73,3,5.84,0.9,4.95,233.38
2019,5,23,2.16,7.85,0.2,344.64,5.63,0.73,29.21,13.3,21.26,29.8,10.74,39.88,3.39,90.7,2.91,6.01,0.25,5.75,181.62
2019,5,24,2.82,8.21,0.25,338.23,7.61,1.1,26.38,15.84,21.12,28.13,12.45,54.75,4.49,90.85,2.95,4.75,0.46,4.28,229.25
2019,5,25,6.8,8.68,0.6,296.73,17.48,2.59,25.74,12.72,19.23,27.67,10.19,46.69,0.23,90.72,3.33,5.67,1.3,4.38,249.38
2019,5,26,8.11,9.04,0.72,281.01,20.4,3.05,27.85,10.05,18.94,29.19,8.54,36,0.06,90.59,3.38,5.78,1.71,4.08,244.44
2019,5,27,8.01,9.03,0.71,282.85,20.12,2.93,28.72,6.79,17.75,29.5,6.9,27.94,0.01,90.64,3.64,5.97,2.08,3.89,211.44
2019,5,28,8.24,9.17,0.73,277.73,20.47,2.98,29.08,4.01,16.55,29.63,5.68,22.88,0,90.56,3.82,6.43,1.62,4.8,218.31
2019,5,29,8.46,9.02,0.75,290.56,21.02,3.09,30.8,5.19,18,31.06,6.16,22.44,0,90.46,3.95,6.55,2.25,4.3,244.56
2019,5,30,8.56,9.09,0.76,283.11,21.38,3.22,31.84,6.62,19.23,32.22,6.77,23.19,0,90.37,3.93,6.14,2.26,3.88,225.56
